repo,policy,tau,n_prs,conflicts,obs_conflicts,avoided_pct,new_conflicts,added_delay_days,delay_days_per_pr,makespan_days,makespan_inflation_pct
antiwork/helper,oracle,,134,0,98,100.0,0,507.2520601851849,3.785463135710335,150.20469907407406,1.594655074356203
antiwork/helper,predictor,0.1,134,0,98,100.0,0,2033.7606134259247,15.17731801064123,171.7742129629629,16.183728100510525
antiwork/helper,predictor,0.15,134,0,98,100.0,0,2033.7606134259247,15.17731801064123,171.7742129629629,16.183728100510525
antiwork/helper,predictor,0.2,134,4,98,95.91836734693878,3,1959.5641319444433,14.623612924958532,171.7742129629629,16.183728100510525
antiwork/helper,predictor,0.25,134,11,98,88.77551020408163,2,1654.0977083333323,12.344012748756214,171.7742129629629,16.183728100510525
antiwork/helper,predictor,0.3,134,15,98,84.6938775510204,1,1564.980162037036,11.678956433112209,171.7742129629629,16.183728100510525
antiwork/helper,predictor,0.4,134,16,98,83.6734693877551,1,1564.3438078703691,11.674207521420668,171.7742129629629,16.183728100510525
antiwork/helper,predictor,0.5,134,31,98,68.36734693877551,8,1112.4318055555552,8.301729892205636,155.40197916666668,5.109963727059354
antiwork/helper,predictor,0.65,134,95,98,3.061224489795918,4,7.295775462963,0.0544460855445,147.8470486111111,0.0
antiwork/helper,predictor,0.8,134,96,98,2.0408163265306123,0,1.6116782407407466,0.0120274495577667,147.8470486111111,0.0
wieslawsoltes/Xaml.Behaviors,observed,,136,789,789,0.0,0,0.0,0.0,65.59717592592592,0.0
wieslawsoltes/Xaml.Behaviors,fifo,,136,0,789,100.0,0,34210.95395833333,251.55113204656865,751.6427199074074,1045.8461577007251
wieslawsoltes/Xaml.Behaviors,oracle,,136,0,789,100.0,0,12446.873784722222,91.52113077001634,512.1498958333333,680.7499158373321
wieslawsoltes/Xaml.Behaviors,predictor,0.1,136,0,789,100.0,0,34210.95395833333,251.55113204656865,751.6427199074074,1045.8461577007251
wieslawsoltes/Xaml.Behaviors,predictor,0.15,136,0,789,100.0,0,34210.95395833333,251.55113204656865,751.6427199074074,1045.8461577007251
wieslawsoltes/Xaml.Behaviors,predictor,0.2,136,0,789,100.0,0,34074.33907407407,250.5466108387799,750.6880555555555,1044.390814024147
wieslawsoltes/Xaml.Behaviors,predictor,0.25,136,1,789,99.87325728770595,0,33350.30711805555,245.2228464562908,745.1148842592592,1035.894760318131
wieslawsoltes/Xaml.Behaviors,predictor,0.3,136,9,789,98.8593155893536,4,33302.97978009258,244.87485132421017,744.8593287037035,1035.5051771509468
wieslawsoltes/Xaml.Behaviors,predictor,0.4,136,28,789,96.4512040557668,1,33007.915462962956,242.70526075708057,742.6018518518517,1032.0637533091628
wieslawsoltes/Xaml.Behaviors,predictor,0.5,136,45,789,94.29657794676808,1,32934.10636574073,242.1625468069171,741.935023148148,1031.047202376457
wieslawsoltes/Xaml.Behaviors,predictor,0.65,136,285,789,63.87832699619772,78,5818.407465277777,42.78240783292483,280.7655787037037,328.01473499522547
wieslawsoltes/Xaml.Behaviors,predictor,0.8,136,760,789,3.67553865652725,284,2349.3056250000004,17.274306066176475,104.92028935185186,59.94635115135237
antiwork/gumroad,observed,,136,175,175,0.0,0,0.0,0.0,106.58160300925928,0.0
antiwork/gumroad,fifo,,136,0,175,100.0,0,10796.629166666668,79.38697916666668,240.974699074074,126.09408403544028
antiwork/gumroad,oracle,,136,0,175,100.0,0,2252.3710069444446,16.56155152165033,127.64505208333334,19.76274373753244
antiwork/gumroad,predictor,0.1,136,0,175,100.0,0,10796.629166666668,79.38697916666668,240.974699074074,126.09408403544028
antiwork/gumroad,predictor,0.15,136,1,175,99.42857142857144,0,10796.527627314816,79.38623255378542,240.974699074074,126.09408403544028
antiwork/gumroad,predictor,0.2,136,13,175,92.57142857142856,0,8491.85769675926,62.44013012322985,219.50812499999992,105.95310898160363
antiwork/gumroad,predictor,0.25,136,81,175,53.714285714285715,7,2299.098402777778,16.905135314542488,149.60912615740745,40.37049728404832
antiwork/gumroad,predictor,0.3,136,131,175,25.142857142857142,6,576.4039814814818,4.238264569716778,118.32987847222226,11.022798617452162
antiwork/gumroad,predictor,0.4,136,139,175,20.571428571428573,3,117.70896990740744,0.8655071316721136,111.17559606481484,4.310305836886751
antiwork/gumroad,predictor,0.5,136,162,175,7.428571428571429,4,12.901111111111126,0.0948611111111112,106.58160300925928,0.0
antiwork/gumroad,predictor,0.65,136,173,175,1.1428571428571428,0,0.04347222222223,0.0003196486928105,106.58160300925928,0.0
antiwork/gumroad,predictor,0.8,136,175,175,0.0,0,0.0,0.0,106.58160300925928,0.0
KomodoPlatform/komodo-wallet,observed,,140,382,382,0.0,0,0.0,0.0,71.23570601851851,0.0
KomodoPlatform/komodo-wallet,fifo,,140,0,382,100.0,0,26834.610300925928,191.67578786375665,331.524699074074,365.3911887781255
KomodoPlatform/komodo-wallet,oracle,,140,0,382,100.0,0,2971.609427083334,21.225781622023817,192.08227430555553,169.6432520169332
KomodoPlatform/komodo-wallet,predictor,0.1,140,0,382,100.0,0,26834.610300925928,191.67578786375665,331.524699074074,365.3911887781255
KomodoPlatform/komodo-wallet,predictor,0.15,140,0,382,100.0,0,26834.610300925928,191.67578786375665,331.524699074074,365.3911887781255
KomodoPlatform/komodo-wallet,predictor,0.2,140,102,382,73.29842931937172,55,15643.489120370366,111.73920800264548,245.88767939814807,245.1747629682042
KomodoPlatform/komodo-wallet,predictor,0.25,140,333,382,12.827225130890051,113,3374.301186342592,24.102151331018515,115.09697916666666,61.57203402566954
KomodoPlatform/komodo-wallet,predictor,0.3,140,326,382,14.659685863874346,51,1579.0788715277788,11.279134796626993,97.46742476851854,36.82383486615659
KomodoPlatform/komodo-wallet,predictor,0.4,140,337,382,11.780104712041885,9,393.0394560185189,2.8074246858465632,81.60270254629633,14.55309016672452
KomodoPlatform/komodo-wallet,predictor,0.5,140,366,382,4.18848167539267,4,40.12860532407405,0.2866328951719575,71.29359375,0.0812622415315677
KomodoPlatform/komodo-wallet,predictor,0.65,140,380,382,0.5235602094240838,0,2.7004745370370435,0.0192891038359788,71.23570601851851,0.0
KomodoPlatform/komodo-wallet,predictor,0.8,140,382,382,0.0,0,0.0,0.0,71.23570601851851,0.0
neondatabase/website,observed,,144,176,176,0.0,0,0.0,0.0,146.35272569444444,0.0
neondatabase/website,fifo,,144,0,176,100.0,0,16876.735196759255,117.19954997749484,313.47804398148133,114.19351262098222
neondatabase/website,oracle,,144,0,176,100.0,0,3128.4985069444447,21.725684076003088,217.2155092592592,48.419175815530934
neondatabase/website,predictor,0.1,144,0,176,100.0,0,16876.735196759255,117.19954997749484,313.47804398148133,114.19351262098222
neondatabase/website,predictor,0.15,144,0,176,100.0,0,16876.735196759255,117.19954997749484,313.47804398148133,114.19351262098222
neondatabase/website,predictor,0.2,144,0,176,100.0,0,16876.735196759255,117.19954997749484,313.47804398148133,114.19351262098222
neondatabase/website,predictor,0.25,144,0,176,100.0,0,16876.735196759255,117.19954997749484,313.47804398148133,114.19351262098222
neondatabase/website,predictor,0.3,144,11,176,93.75,1,16282.17171296296,113.07063689557611,311.79659722222215,113.04461242026458
neondatabase/website,predictor,0.4,144,51,176,71.02272727272727,3,9089.583263888891,63.122105999228424,270.17635995370375,84.60630553460177
neondatabase/website,predictor,0.5,144,156,176,11.363636363636363,34,1341.2606655092588,9.31431017714763,153.36841435185184,4.793684999112873
neondatabase/website,predictor,0.65,144,159,176,9.659090909090908,7,155.61784722222217,1.080679494598765,147.0902662037037,0.5039472314298178
neondatabase/website,predictor,0.8,144,175,176,0.5681818181818182,1,2.7723958333333436,0.0192527488425926,146.35272569444444,0.0
OpenHFT/Chronicle-Wire,observed,,144,50,50,0.0,0,0.0,0.0,4.100127314814815,0.0
OpenHFT/Chronicle-Wire,fifo,,144,0,50,100.0,0,19.52489583333333,0.1355895543981481,4.104097222222222,0.0968240033196835
OpenHFT/Chronicle-Wire,oracle,,144,0,50,100.0,0,0.1202199074074035,0.0008348604681069,4.103912037037037,0.0923074317362575
OpenHFT/Chronicle-Wire,predictor,0.1,144,0,50,100.0,0,18.44208333333333,0.1280700231481481,4.104097222222222,0.0968240033196835
OpenHFT/Chronicle-Wire,predictor,0.15,144,7,50,86.0,7,3.5727893518518505,0.0248110371656378,4.104097222222222,0.0968240033196835
OpenHFT/Chronicle-Wire,predictor,0.2,144,30,50,40.0,23,0.988055555555551,0.0068614969135802,4.103912037037037,0.0923074317362575
OpenHFT/Chronicle-Wire,predictor,0.25,144,38,50,24.0,24,0.6298148148148105,0.0043737139917695,4.100127314814815,0.0
OpenHFT/Chronicle-Wire,predictor,0.3,144,43,50,14.0,25,0.5293634259259236,0.0036761349022633,4.100127314814815,0.0
OpenHFT/Chronicle-Wire,predictor,0.4,144,33,50,34.0,0,0.1773032407407397,0.001231272505144,4.100127314814815,0.0
OpenHFT/Chronicle-Wire,predictor,0.5,144,41,50,18.0,0,0.0182060185185182,0.0001264306841563,4.100127314814815,0.0
OpenHFT/Chronicle-Wire,predictor,0.65,144,50,50,0.0,0,0.0,0.0,4.100127314814815,0.0
OpenHFT/Chronicle-Wire,predictor,0.8,144,50,50,0.0,0,0.0,0.0,4.100127314814815,0.0
dotnet/aspire,observed,,159,128,128,0.0,0,0.0,0.0,71.15407407407407,0.0
dotnet/aspire,fifo,,159,0,128,100.0,0,24790.09804398149,155.912566314349,390.9374594907411,449.4238588274798
dotnet/aspire,oracle,,159,0,128,100.0,0,849.256116898148,5.341233439610994,120.27143518518518,69.02958368902124
dotnet/aspire,predictor,0.1,159,0,128,100.0,0,24790.09804398149,155.912566314349,390.9374594907411,449.4238588274798
dotnet/aspire,predictor,0.15,159,33,128,74.21875,23,9027.626701388888,56.777526423829485,243.5392361111111,242.2702624976577
dotnet/aspire,predictor,0.2,159,131,128,-2.34375,62,931.4501388888888,5.858176974143954,97.89775462962965,37.58559281892192
dotnet/aspire,predictor,0.25,159,127,128,0.78125,29,145.3387905092592,0.9140804434544604,71.15407407407407,0.0
dotnet/aspire,predictor,0.3,159,130,128,-1.5625,11,32.44060185185185,0.204028942464477,71.15407407407407,0.0
dotnet/aspire,predictor,0.4,159,124,128,3.125,0,3.1703356481481464,0.0199392179128814,71.15407407407407,0.0
dotnet/aspire,predictor,0.5,159,126,128,1.5625,0,0.6023726851851828,0.0037885074539948,71.15407407407407,0.0
dotnet/aspire,predictor,0.65,159,126,128,1.5625,0,0.2717245370370354,0.0017089593524341,71.15407407407407,0.0
dotnet/aspire,predictor,0.8,159,128,128,0.0,0,0.0,0.0,71.15407407407407,0.0
dcSpark/shinkai-local-ai-agents,observed,,165,115,115,0.0,0,0.0,0.0,112.48454861111112,0.0
dcSpark/shinkai-local-ai-agents,fifo,,165,0,115,100.0,0,11591.352986111107,70.25062415824914,209.55731481481476,86.29875605342912
dcSpark/shinkai-local-ai-agents,oracle,,165,0,115,100.0,0,527.2791898148145,3.195631453423118,112.48454861111112,0.0
dcSpark/shinkai-local-ai-agents,predictor,0.1,165,0,115,100.0,0,11591.352986111107,70.25062415824914,209.55731481481476,86.29875605342912
dcSpark/shinkai-local-ai-agents,predictor,0.15,165,0,115,100.0,0,11591.352986111107,70.25062415824914,209.55731481481476,86.29875605342912
dcSpark/shinkai-local-ai-agents,predictor,0.2,165,6,115,94.78260869565216,6,8131.824328703701,49.28378381032546,183.85310185185185,63.44742822188026
dcSpark/shinkai-local-ai-agents,predictor,0.25,165,54,115,53.04347826086956,13,1683.0882060185202,10.200534581930423,117.44498842592596,4.4098855141112825
dcSpark/shinkai-local-ai-agents,predictor,0.3,165,74,115,35.65217391304348,15,318.8823726851853,1.9326204405162744,112.48454861111112,0.0
dcSpark/shinkai-local-ai-agents,predictor,0.4,165,115,115,0.0,11,17.195011574074087,0.1042121913580247,112.48454861111112,0.0
dcSpark/shinkai-local-ai-agents,predictor,0.5,165,112,115,2.608695652173913,1,4.494317129629629,0.0272382856341189,112.48454861111112,0.0
dcSpark/shinkai-local-ai-agents,predictor,0.65,165,113,115,1.7391304347826086,0,0.3111574074074094,0.0018858024691358,112.48454861111112,0.0
dcSpark/shinkai-local-ai-agents,predictor,0.8,165,115,115,0.0,0,0.182835648148148,0.0011080948372615,112.48454861111112,0.0
onlook-dev/onlook,observed,,168,188,188,0.0,0,0.0,0.0,214.10185763888887,0.0
onlook-dev/onlook,fifo,,168,0,188,100.0,0,35812.964444444435,213.17240740740735,562.7411921296297,162.83807078347132
onlook-dev/onlook,oracle,,168,0,188,100.0,0,3870.714334490739,23.039966276730592,277.05854166666654,29.40501531470243
onlook-dev/onlook,predictor,0.1,168,0,188,100.0,0,35812.964444444435,213.17240740740735,562.7411921296297,162.83807078347132
onlook-dev/onlook,predictor,0.15,168,0,188,100.0,0,35812.964444444435,213.17240740740735,562.7411921296297,162.83807078347132
onlook-dev/onlook,predictor,0.2,168,11,188,94.14893617021276,6,31205.97146990741,185.7498301780203,533.247638888889,149.0625932766458
onlook-dev/onlook,predictor,0.25,168,48,188,74.46808510638297,10,21221.890625000004,126.32077752976193,481.1076736111113,124.70971476696064
onlook-dev/onlook,predictor,0.3,168,97,188,48.40425531914894,28,3462.0434143518505,20.60740127590387,268.8645138888888,25.57785198779751
onlook-dev/onlook,predictor,0.4,168,181,188,3.723404255319149,1,53.12236111111107,0.3162045304232802,214.10185763888887,0.0
onlook-dev/onlook,predictor,0.5,168,186,188,1.0638297872340423,0,4.806574074074064,0.0286105599647265,214.10185763888887,0.0
onlook-dev/onlook,predictor,0.65,168,187,188,0.5319148936170213,0,3.875659722222214,0.0230694031084655,214.10185763888887,0.0
onlook-dev/onlook,predictor,0.8,168,188,188,0.0,0,0.0,0.0,214.10185763888887,0.0
ryokun6/ryos,observed,,175,75,75,0.0,0,0.0,0.0,85.47761574074075,0.0
ryokun6/ryos,fifo,,175,0,75,100.0,0,28626.799687499984,163.58171249999992,303.007372685185,254.48739422520435
ryokun6/ryos,oracle,,175,0,75,100.0,0,395.50523148148153,2.2600298941798944,85.47761574074075,0.0
ryokun6/ryos,predictor,0.1,175,0,75,100.0,0,28626.799687499984,163.58171249999992,303.007372685185,254.48739422520435
ryokun6/ryos,predictor,0.15,175,25,75,66.66666666666667,23,2329.8626273148143,13.313500727513224,125.3265046296296,46.61909266369009
ryokun6/ryos,predictor,0.2,175,40,75,46.666666666666664,24,668.892662037037,3.822243783068783,85.47761574074075,0.0
ryokun6/ryos,predictor,0.25,175,46,75,38.666666666666664,8,176.9755787037037,1.011289021164021,85.47761574074075,0.0
ryokun6/ryos,predictor,0.3,175,62,75,17.333333333333332,6,124.8882523148148,0.713647156084656,85.47761574074075,0.0
ryokun6/ryos,predictor,0.4,175,63,75,16.0,1,31.124675925925924,0.177855291005291,85.47761574074075,0.0
ryokun6/ryos,predictor,0.5,175,64,75,14.666666666666666,2,24.769166666666663,0.1415380952380952,85.47761574074075,0.0
ryokun6/ryos,predictor,0.65,175,67,75,10.666666666666666,0,5.3639004629629605,0.0306508597883597,85.47761574074075,0.0
ryokun6/ryos,predictor,0.8,175,75,75,0.0,0,0.0,0.0,85.47761574074075,0.0
microsoft/vscode,observed,,180,253,253,0.0,0,0.0,0.0,66.82021412037038,0.0
microsoft/vscode,fifo,,180,0,253,100.0,0,39019.79616319445,216.77664535108028,430.44014467592586,544.176541997498
microsoft/vscode,oracle,,180,0,253,100.0,0,1273.4450925925928,7.074694958847738,134.59089699074073,101.4224269744
microsoft/vscode,predictor,0.1,180,0,253,100.0,0,39019.79616319445,216.77664535108028,430.44014467592586,544.176541997498
microsoft/vscode,predictor,0.15,180,5,253,98.02371541501977,3,35651.974623842594,198.0665256880144,414.96865740740736,521.0226394364438
microsoft/vscode,predictor,0.2,180,357,253,-41.10671936758893,217,2731.749421296296,15.176385673868312,72.60818287037036,8.6620026981259
microsoft/vscode,predictor,0.25,180,234,253,7.509881422924901,59,598.6492592592591,3.3258292181069953,66.82021412037038,0.0
microsoft/vscode,predictor,0.3,180,253,253,0.0,14,44.83443865740742,0.2490802147633745,66.82021412037038,0.0
microsoft/vscode,predictor,0.4,180,251,253,0.7905138339920948,0,2.1754918981481617,0.0120860661008231,66.82021412037038,0.0
microsoft/vscode,predictor,0.5,180,252,253,0.3952569169960474,0,1.0873611111111263,0.0060408950617284,66.82021412037038,0.0
microsoft/vscode,predictor,0.65,180,253,253,0.0,0,0.0,0.0,66.82021412037038,0.0
microsoft/vscode,predictor,0.8,180,253,253,0.0,0,0.0,0.0,66.82021412037038,0.0
antiwork/flexile,observed,,197,544,544,0.0,0,0.0,0.0,113.79070601851852,0.0
antiwork/flexile,fifo,,197,0,544,100.0,0,24315.45023148149,123.42868137807862,366.7647800925925,222.31523375283788
antiwork/flexile,oracle,,197,0,544,100.0,0,4471.786655092594,22.69942464514007,262.54861111111103,130.72939811831677
antiwork/flexile,predictor,0.1,197,0,544,100.0,0,24315.45023148149,123.42868137807862,366.7647800925925,222.31523375283788
antiwork/flexile,predictor,0.15,197,0,544,100.0,0,24315.45023148149,123.42868137807862,366.7647800925925,222.31523375283788
antiwork/flexile,predictor,0.2,197,0,544,100.0,0,24315.45023148149,123.42868137807862,366.7647800925925,222.31523375283788
antiwork/flexile,predictor,0.25,197,1,544,99.81617647058825,0,24268.87076388889,123.19223738014666,366.6458912037036,222.21075343713477
antiwork/flexile,predictor,0.3,197,2,544,99.63235294117646,0,23687.32622685185,120.24023465407028,363.6264467592591,219.5572463537416
antiwork/flexile,predictor,0.4,197,10,544,98.16176470588236,0,23657.03377314814,120.08646585354388,363.5725810185183,219.50990879637376
antiwork/flexile,predictor,0.5,197,32,544,94.11764705882354,5,22116.570046296296,112.26685302688476,355.32332175925904,212.26040701551935
antiwork/flexile,predictor,0.65,197,161,544,70.40441176470588,30,15857.013009259266,80.4924518236511,315.04225694444455,176.86114970863608
antiwork/flexile,predictor,0.8,197,473,544,13.051470588235292,69,173.55087962962958,0.8809689321300994,131.66251157407407,15.705856990330172
airbytehq/airbyte,observed,,214,174,174,0.0,0,0.0,0.0,186.7497222222222,0.0
airbytehq/airbyte,fifo,,214,0,174,100.0,0,90855.85878472218,424.5600877790756,921.9793518518516,393.697843766935
airbytehq/airbyte,oracle,,214,0,174,100.0,0,1215.1563310185186,5.678300612236068,212.3654745370371,13.716621374319107
airbytehq/airbyte,predictor,0.1,214,0,174,100.0,0,90855.85878472218,424.5600877790756,921.9793518518516,393.697843766935
airbytehq/airbyte,predictor,0.15,214,57,174,67.24137931034483,33,8437.246689814816,39.42638640100381,297.44923611111113,59.27693630363872
airbytehq/airbyte,predictor,0.2,214,97,174,44.252873563218394,25,1043.3068981481483,4.875265879196955,192.39292824074073,3.021801559524363
airbytehq/airbyte,predictor,0.25,214,117,174,32.758620689655174,22,377.5491550925926,1.764248388283143,192.1243287037037,2.877972945569369
airbytehq/airbyte,predictor,0.3,214,122,174,29.885057471264368,22,309.384224537037,1.4457206754067151,186.7497222222222,0.0
airbytehq/airbyte,predictor,0.4,214,132,174,24.13793103448276,12,161.75005787037037,0.7558413919176186,186.7497222222222,0.0
airbytehq/airbyte,predictor,0.5,214,134,174,22.988505747126435,9,133.27140046296296,0.6227635535652475,186.7497222222222,0.0
airbytehq/airbyte,predictor,0.65,214,138,174,20.689655172413794,6,86.85755787037039,0.4058764386465905,186.7497222222222,0.0
airbytehq/airbyte,predictor,0.8,214,174,174,0.0,0,0.0,0.0,186.7497222222222,0.0
calcom/cal.com,observed,,220,889,889,0.0,0,0.0,0.0,216.12468749999996,0.0
calcom/cal.com,fifo,,220,0,889,100.0,0,123571.50285879636,561.6886493581652,1250.5602199074087,478.62904713623186
calcom/cal.com,oracle,,220,0,889,100.0,0,18071.82135416667,82.1446425189394,668.9088078703705,209.50134184479535
calcom/cal.com,predictor,0.1,220,0,889,100.0,0,123571.50285879636,561.6886493581652,1250.5602199074087,478.62904713623186
calcom/cal.com,predictor,0.15,220,19,889,97.86276715410574,0,104022.94016203708,472.8315461910777,1159.8453935185198,436.6556717489852
calcom/cal.com,predictor,0.2,220,79,889,91.11361079865016,6,92079.16569444448,418.5416622474749,1099.3437731481492,408.661821962449
calcom/cal.com,predictor,0.25,220,137,889,84.58942632170978,2,70200.80265046297,319.0945575021044,975.0500347222232,351.1516227049365
calcom/cal.com,predictor,0.3,220,378,889,57.48031496062992,71,16087.022604166668,73.1228300189394,534.942164351852,147.51552936397056
calcom/cal.com,predictor,0.4,220,832,889,6.411698537682789,71,305.7536689814815,1.3897894044612795,216.24232638888887,0.0544310278708465
calcom/cal.com,predictor,0.5,220,894,889,-0.562429696287964,19,62.958113425926,0.2861732428451182,216.24232638888887,0.0544310278708465
calcom/cal.com,predictor,0.65,220,895,889,-0.6749156355455568,10,12.97892361111112,0.0589951073232323,216.12468749999996,0.0
calcom/cal.com,predictor,0.8,220,889,889,0.0,0,0.0,0.0,216.12468749999996,0.0
wieslawsoltes/Dock,observed,,293,925,925,0.0,0,0.0,0.0,29.399722222222223,0.0
wieslawsoltes/Dock,fifo,,293,0,925,100.0,0,23546.190972222223,80.3624265263557,268.80907407407403,814.325217232463
wieslawsoltes/Dock,oracle,,293,0,925,100.0,0,1522.5896180555555,5.196551597459234,73.97388888888891,151.61424427668442
wieslawsoltes/Dock,predictor,0.1,293,0,925,100.0,0,23546.190972222223,80.3624265263557,268.80907407407403,814.325217232463
wieslawsoltes/Dock,predictor,0.15,293,0,925,100.0,0,23546.190972222223,80.3624265263557,268.80907407407403,814.325217232463
wieslawsoltes/Dock,predictor,0.2,293,158,925,82.91891891891892,106,10791.000925925928,36.829354695992926,155.60428240740748,429.27126736521217
wieslawsoltes/Dock,predictor,0.25,293,887,925,4.108108108108108,664,4853.472569444444,16.564752796738716,70.59950231481483,140.13663047962788
wieslawsoltes/Dock,predictor,0.3,293,2706,925,-192.54054054054055,2113,3028.932037037037,10.337652003539375,48.97260416666666,66.57505739850149
wieslawsoltes/Dock,predictor,0.4,293,1751,925,-89.29729729729729,1173,1897.1534837962963,6.474926565857667,36.29377314814815,23.449374364207262
wieslawsoltes/Dock,predictor,0.5,293,1277,925,-38.054054054054056,566,1004.3998263888888,3.427985755593477,33.80733796296296,14.99203192270019
wieslawsoltes/Dock,predictor,0.65,293,931,925,-0.6486486486486487,132,300.5518402777777,1.025774198900265,31.790891203703705,8.133304673450551
wieslawsoltes/Dock,predictor,0.8,293,951,925,-2.810810810810811,49,15.302546296296294,0.052227120465175,29.399722222222223,0.0
crewAIInc/crewAI,observed,,321,847,847,0.0,0,0.0,0.0,213.3284490740741,0.0
crewAIInc/crewAI,fifo,,321,0,847,100.0,0,290661.9440162038,905.4889221688592,2157.9937384259256,911.582725038518
crewAIInc/crewAI,oracle,,321,0,847,100.0,0,16010.472627314815,49.87686176733588,543.8666435185187,154.94332606790377
crewAIInc/crewAI,predictor,0.1,321,0,847,100.0,0,290661.9440162038,905.4889221688592,2157.9937384259256,911.582725038518
crewAIInc/crewAI,predictor,0.15,321,0,847,100.0,0,290661.9440162038,905.4889221688592,2157.9937384259256,911.582725038518
crewAIInc/crewAI,predictor,0.2,321,119,847,85.9504132231405,105,77032.84662037039,239.97771532825664,921.5099421296298,331.9676752581902
crewAIInc/crewAI,predictor,0.25,321,717,847,15.348288075560802,565,11045.6896875,34.41024824766355,232.76067129629624,9.109062718341292
crewAIInc/crewAI,predictor,0.3,321,1117,847,-31.877213695395515,680,4054.257719907408,12.630086354851738,215.6317824074074,1.0797122199737812
crewAIInc/crewAI,predictor,0.4,321,1199,847,-41.55844155844156,569,2313.621064814815,7.207542257990077,213.3284490740741,0.0
crewAIInc/crewAI,predictor,0.5,321,1166,847,-37.66233766233766,500,1619.7806481481482,5.046045632860275,213.3284490740741,0.0
crewAIInc/crewAI,predictor,0.65,321,1124,847,-32.70365997638725,392,1029.8277083333337,3.2081860072689516,213.3284490740741,0.0
crewAIInc/crewAI,predictor,0.8,321,957,847,-12.987012987012989,246,585.5156481481481,1.824036287065882,213.3284490740741,0.0
liam-hq/liam,observed,,337,680,680,0.0,0,0.0,0.0,174.44462962962962,0.0
liam-hq/liam,fifo,,337,0,680,100.0,0,51880.834236111106,153.9490630151665,466.2810300925931,167.29457426266035
liam-hq/liam,oracle,,337,0,680,100.0,0,6938.06407407407,20.58772722277172,281.5817824074072,61.41613703170157
liam-hq/liam,predictor,0.1,337,0,680,100.0,0,51880.834236111106,153.9490630151665,466.2810300925931,167.29457426266035
liam-hq/liam,predictor,0.15,337,3,680,99.55882352941175,1,51765.82303240741,153.6077834789537,466.198657407408,167.24735430217203
liam-hq/liam,predictor,0.2,337,17,680,97.5,3,49299.54849537039,146.28946141059464,458.5920717592599,162.8868958207055
liam-hq/liam,predictor,0.25,337,33,680,95.1470588235294,4,46465.327314814866,137.87930953951,448.4911689814822,157.0965755344213
liam-hq/liam,predictor,0.3,337,53,680,92.20588235294116,1,44970.608148148174,133.44394109242782,442.7623263888896,153.81252912682723
liam-hq/liam,predictor,0.4,337,153,680,77.5,78,13097.391793981478,38.86466407709637,266.5543749999999,52.80170880922625
liam-hq/liam,predictor,0.5,337,606,680,10.882352941176473,372,2648.7170833333334,7.859694609297725,174.71523148148142,0.1551219160064388
liam-hq/liam,predictor,0.65,337,677,680,0.4411764705882353,212,1066.4564814814814,3.164559292229915,174.44462962962962,0.0
liam-hq/liam,predictor,0.8,337,672,680,1.1764705882352942,14,17.291076388888865,0.051308832014507,174.44462962962962,0.0
MontrealAI/AGI-Alpha-Agent-v0,observed,,3429,6,6,0.0,0,0.0,0.0,74.03076388888888,0.0
MontrealAI/AGI-Alpha-Agent-v0,fifo,,3429,0,6,100.0,0,0.1111689814814826,3.2420233736215425e-05,74.03076388888888,0.0
MontrealAI/AGI-Alpha-Agent-v0,oracle,,3429,0,6,100.0,0,0.0156365740740713,4.5600974260925396e-06,74.03076388888888,0.0
MontrealAI/AGI-Alpha-Agent-v0,predictor,0.1,3429,0,6,100.0,0,0.1111689814814826,3.2420233736215425e-05,74.03076388888888,0.0
MontrealAI/AGI-Alpha-Agent-v0,predictor,0.15,3429,0,6,100.0,0,0.057893518518517,1.6883499130509497e-05,74.03076388888888,0.0
MontrealAI/AGI-Alpha-Agent-v0,predictor,0.2,3429,1,6,83.33333333333333,0,0.0307870370370343,8.978430165364356e-06,74.03076388888888,0.0
MontrealAI/AGI-Alpha-Agent-v0,predictor,0.25,3429,5,6,16.666666666666668,1,0.0219791666666713,6.409789054147379e-06,74.03076388888888,0.0
MontrealAI/AGI-Alpha-Agent-v0,predictor,0.3,3429,4,6,33.333333333333336,0,0.0154513888888889,4.506091831113711e-06,74.03076388888888,0.0
MontrealAI/AGI-Alpha-Agent-v0,predictor,0.4,3429,6,6,0.0,0,0.0,0.0,74.03076388888888,0.0
MontrealAI/AGI-Alpha-Agent-v0,predictor,0.5,3429,6,6,0.0,0,0.0,0.0,74.03076388888888,0.0
MontrealAI/AGI-Alpha-Agent-v0,predictor,0.65,3429,6,6,0.0,0,0.0,0.0,74.03076388888888,0.0
MontrealAI/AGI-Alpha-Agent-v0,predictor,0.8,3429,6,6,0.0,0,0.0,0.0,74.03076388888888,0.0
mochilang/mochi,observed,,8495,4701,4701,0.0,0,0.0,0.0,54.09430555555556,0.0
mochilang/mochi,fifo,,8495,0,4701,100.0,0,1856436.3915856471,218.53283008659767,393.8685069444482,628.1145453285098
mochilang/mochi,oracle,,8495,0,4701,100.0,0,7098.14278935186,0.835567132354545,72.72142361111118,34.4345266368663
mochilang/mochi,predictor,0.1,8495,143,4701,96.9580940225484,85,388369.4862500022,45.71742039434988,177.15951388888914,227.50122599678076
mochilang/mochi,predictor,0.15,8495,1167,4701,75.17549457562221,443,34181.65612268533,4.023738213382617,66.35054398148154,22.657169363859683
